"director_id","company_id","director","gender","company","revenue","sector","edge"
1,22,"Abdul-Jaleel Al-Khalifa","male","Dragon Oil Plc",379.1,"Energy","1"
5,22,"Adrian Toner","male","Dragon Oil Plc",379.1,"Energy","0"
6,22,"Ahmad Buti Saeed Al Muhairbi","male","Dragon Oil Plc",379.1,"Energy","1"
7,22,"Ahmad Sharaf","male","Dragon Oil Plc",379.1,"Energy","1"
9,22,"Aidan Brogan","male","Dragon Oil Plc",379.1,"Energy","0"
17,22,"Alan Graham Martin","male","Dragon Oil Plc",379.1,"Energy","0"
18,22,"Alan John Parsley","male","Dragon Oil Plc",379.1,"Energy","0"
24,22,"Alan Ronald Cook","male","Dragon Oil Plc",379.1,"Energy","0"
29,22,"Albert Manifold","male","Dragon Oil Plc",379.1,"Energy","0"
38,22,"Allan Marshall","male","Dragon Oil Plc",379.1,"Energy","0"
43,22,"Andrew Elliott Macfarlane","male","Dragon Oil Plc",379.1,"Energy","0"
45,22,"Andrew Keating","male","Dragon Oil Plc",379.1,"Energy","0"
47,22,"Andrew Langford","male","Dragon Oil Plc",379.1,"Energy","0"
53,22,"Anne Heraty","female","Dragon Oil Plc",379.1,"Energy","0"
60,22,"Anthony Carragher","male","Dragon Oil Plc",379.1,"Energy","0"
63,22,"Anthony James Kelly","male","Dragon Oil Plc",379.1,"Energy","0"
67,22,"Anthony Lowrie","male","Dragon Oil Plc",379.1,"Energy","0"
72,22,"Anthony Paul James Smurfit","male","Dragon Oil Plc",379.1,"Energy","0"
73,22,"Anthony Stephen Gill","male","Dragon Oil Plc",379.1,"Energy","0"
76,22,"Archie Kane","male","Dragon Oil Plc",379.1,"Energy","0"
91,22,"Brad Martin","male","Dragon Oil Plc",379.1,"Energy","0"
92,22,"Breege O'Donoghue","female","Dragon Oil Plc",379.1,"Energy","0"
93,22,"Breffni Byrne","male","Dragon Oil Plc",379.1,"Energy","0"
98,22,"Brendan Fitzgerald","male","Dragon Oil Plc",379.1,"Energy","0"
108,22,"Brian Anthony Phelan","male","Dragon Oil Plc",379.1,"Energy","0"
114,22,"Brian Conlon","male","Dragon Oil Plc",379.1,"Energy","0"
117,22,"Brian Gerard Hill","male","Dragon Oil Plc",379.1,"Energy","0"
121,22,"Brian John Stewart","male","Dragon Oil Plc",379.1,"Energy","0"
123,22,"Brian Mehigan","male","Dragon Oil Plc",379.1,"Energy","0"
125,22,"Brian O'Cathain","male","Dragon Oil Plc",379.1,"Energy","0"
127,22,"Brian O'Kelly","male","Dragon Oil Plc",379.1,"Energy","0"
129,22,"Brian Raymond Hawkins","male","Dragon Oil Plc",379.1,"Energy","0"
131,22,"Brid Horan","female","Dragon Oil Plc",379.1,"Energy","0"
136,22,"Carl Patrick Mccann","male","Dragon Oil Plc",379.1,"Energy","0"
142,22,"Cathal O'Caoimh","male","Dragon Oil Plc",379.1,"Energy","0"
143,22,"Catherine Duffy","female","Dragon Oil Plc",379.1,"Energy","0"
145,22,"Catriona Mullane","female","Dragon Oil Plc",379.1,"Energy","0"
149,22,"Charles Hubert Gallagher","male","Dragon Oil Plc",379.1,"Energy","0"
151,22,"Charles Mccreevy","male","Dragon Oil Plc",379.1,"Energy","0"
158,22,"Christel Bories","female","Dragon Oil Plc",379.1,"Energy","0"
169,22,"Christoph Mueller","male","Dragon Oil Plc",379.1,"Energy","0"
171,22,"Ciara Mc Cormick[AP]","female","Dragon Oil Plc",379.1,"Energy","0"
173,22,"Coen Bos","male","Dragon Oil Plc",379.1,"Energy","0"
175,22,"Colin Hunt","male","Dragon Oil Plc",379.1,"Energy","0"
176,22,"Colin Patrick Tucker","male","Dragon Oil Plc",379.1,"Energy","0"
177,22,"Colm Barrington","male","Dragon Oil Plc",379.1,"Energy","0"
187,22,"Cormac Mccarthy","male","Dragon Oil Plc",379.1,"Energy","0"
196,22,"Daniel Noel O'Connor","male","Dragon Oil Plc",379.1,"Energy","0"
199,22,"Danuta Gray","female","Dragon Oil Plc",379.1,"Energy","0"
200,22,"Davida Marston","female","Dragon Oil Plc",379.1,"Energy","0"
202,22,"David Begg","male","Dragon Oil Plc",379.1,"Energy","0"
203,22,"David Bonderman","male","Dragon Oil Plc",379.1,"Energy","0"
204,22,"David Byrne","male","Dragon Oil Plc",379.1,"Energy","0"
206,22,"David Doyle","male","Dragon Oil Plc",379.1,"Energy","0"
207,22,"David E. Sanders","male","Dragon Oil Plc",379.1,"Energy","0"
208,22,"David Farrell","male","Dragon Oil Plc",379.1,"Energy","0"
209,22,"David Gallagher","male","Dragon Oil Plc",379.1,"Energy","0"
213,22,"David Harrison","male","Dragon Oil Plc",379.1,"Energy","0"
215,22,"David Howard Thomas","male","Dragon Oil Plc",379.1,"Energy","0"
216,22,"David Kennedy","male","Dragon Oil Plc",379.1,"Energy","0"
220,22,"David Mccann","male","Dragon Oil Plc",379.1,"Energy","0"
224,22,"David Paige","male","Dragon Oil Plc",379.1,"Energy","0"
227,22,"David Quirke","male","Dragon Oil Plc",379.1,"Energy","0"
234,22,"Declan Gerard Francis Mckeon","male","Dragon Oil Plc",379.1,"Energy","0"
235,22,"Declan Giblin","male","Dragon Oil Plc",379.1,"Energy","0"
240,22,"Denis Buckley","male","Dragon Oil Plc",379.1,"Energy","0"
242,22,"Denis Carroll","male","Dragon Oil Plc",379.1,"Energy","0"
245,22,"Denis Francis Wallis","male","Dragon Oil Plc",379.1,"Energy","0"
251,22,"Dennis C. Francis","male","Dragon Oil Plc",379.1,"Energy","0"
260,22,"Dermot Martin","male","Dragon Oil Plc",379.1,"Energy","0"
261,22,"Dermot Mulvihill","male","Dragon Oil Plc",379.1,"Energy","0"
268,22,"Dominic Dodd","male","Dragon Oil Plc",379.1,"Energy","0"
274,22,"Donald A Mcgovern Jnr","male","Dragon Oil Plc",379.1,"Energy","0"
285,22,"Donard Patrick Thomas Gaynor","male","Dragon Oil Plc",379.1,"Energy","0"
289,22,"Eamon Marian Power","male","Dragon Oil Plc",379.1,"Energy","0"
291,22,"Eamonn Rothwell","male","Dragon Oil Plc",379.1,"Energy","0"
303,22,"Elizabeth Headon","female","Dragon Oil Plc",379.1,"Energy","0"
306,22,"Emer Daly","female","Dragon Oil Plc",379.1,"Energy","0"
312,22,"Ernst Johann Bartschi","male","Dragon Oil Plc",379.1,"Energy","0"
317,22,"Eugene Michael Murtagh","male","Dragon Oil Plc",379.1,"Energy","0"
318,22,"Eugene Murtagh","male","Dragon Oil Plc",379.1,"Energy","0"
319,22,"Evelyn Bourke","female","Dragon Oil Plc",379.1,"Energy","0"
323,22,"Fintan Maher","male","Dragon Oil Plc",379.1,"Energy","0"
324,22,"Flor Healy","female","Dragon Oil Plc",379.1,"Energy","0"
328,22,"Francis Devenney","male","Dragon Oil Plc",379.1,"Energy","0"
329,22,"Francis Hackett","male","Dragon Oil Plc",379.1,"Energy","0"
330,22,"Francis James Davis","male","Dragon Oil Plc",379.1,"Energy","0"
333,22,"Frank Browne","male","Dragon Oil Plc",379.1,"Energy","0"
334,22,"Frank Gernon","male","Dragon Oil Plc",379.1,"Energy","0"
337,22,"Frank Murray","male","Dragon Oil Plc",379.1,"Energy","0"
343,22,"Frits Beurskens","male","Dragon Oil Plc",379.1,"Energy","0"
344,22,"Gabriel Smith","male","Dragon Oil Plc",379.1,"Energy","0"
346,22,"Garret Roche","male","Dragon Oil Plc",379.1,"Energy","0"
347,22,"Garry Lyons","male","Dragon Oil Plc",379.1,"Energy","0"
351,22,"Gary Owens","male","Dragon Oil Plc",379.1,"Energy","0"
353,22,"Gavin O'Reilly","male","Dragon Oil Plc",379.1,"Energy","0"
355,22,"Gearoid O'Dea","male","Dragon Oil Plc",379.1,"Energy","0"
356,22,"Geoffrey Doherty","male","Dragon Oil Plc",379.1,"Energy","0"
357,22,"Geoffrey Mc Clay","male","Dragon Oil Plc",379.1,"Energy","0"
359,22,"Geoffrey Vance","male","Dragon Oil Plc",379.1,"Energy","0"
360,22,"George David Golder","male","Dragon Oil Plc",379.1,"Energy","0"
368,22,"Gerard Behan","male","Dragon Oil Plc",379.1,"Energy","0"
370,22,"Gerard Fagan","male","Dragon Oil Plc",379.1,"Energy","0"
371,22,"Gerard Flood","male","Dragon Oil Plc",379.1,"Energy","0"
372,22,"Gerard Mc Gann","male","Dragon Oil Plc",379.1,"Energy","0"
373,22,"Gerard O'Hanlon","male","Dragon Oil Plc",379.1,"Energy","0"
374,22,"Gilbert Mccarthy","male","Dragon Oil Plc",379.1,"Energy","0"
377,22,"Glen Lucken","male","Dragon Oil Plc",379.1,"Energy","0"
386,22,"Hannah Josephine (Siobhan) Talbot","female","Dragon Oil Plc",379.1,"Energy","0"
388,22,"Harry Stratford","male","Dragon Oil Plc",379.1,"Energy","0"
390,22,"Heather-Ann Mcsharry","female","Dragon Oil Plc",379.1,"Energy","0"
391,22,"Helen Kirkpatrick","female","Dragon Oil Plc",379.1,"Energy","0"
394,22,"Henry Mcgarvey","male","Dragon Oil Plc",379.1,"Energy","0"
395,22,"Henry Vincent Corbally","male","Dragon Oil Plc",379.1,"Energy","0"
398,22,"Hugh Edward Mcguire","male","Dragon Oil Plc",379.1,"Energy","0"
400,22,"Hugh James Mccutcheon","male","Dragon Oil Plc",379.1,"Energy","0"
409,22,"Ian Curley","male","Dragon Oil Plc",379.1,"Energy","0"
410,22,"Ian Dunleavy","male","Dragon Oil Plc",379.1,"Energy","0"
412,22,"Ian George Craig","male","Dragon Oil Plc",379.1,"Energy","0"
413,22,"Ian Ireland","male","Dragon Oil Plc",379.1,"Energy","0"
414,22,"Ian Springett","male","Dragon Oil Plc",379.1,"Energy","0"
417,22,"Irial Finan","male","Dragon Oil Plc",379.1,"Energy","0"
430,22,"James C Kenny","male","Dragon Oil Plc",379.1,"Energy","0"
432,22,"James Douglas Agnew","male","Dragon Oil Plc",379.1,"Energy","0"
444,22,"James O'Dwyer","male","Dragon Oil Plc",379.1,"Energy","0"
445,22,"James Osborne","male","Dragon Oil Plc",379.1,"Energy","0"
454,22,"Jan Maarten De Jong","female","Dragon Oil Plc",379.1,"Energy","0"
456,22,"Jeremiah Doheny","male","Dragon Oil Plc",379.1,"Energy","0"
457,22,"Jeremiah Vincent Liston","male","Dragon Oil Plc",379.1,"Energy","0"
459,22,"Jeremy John David Masding","male","Dragon Oil Plc",379.1,"Energy","0"
462,22,"Jerome Joseph Kennedy","male","Dragon Oil Plc",379.1,"Energy","0"
465,22,"Jim O'Hara","male","Dragon Oil Plc",379.1,"Energy","0"
468,22,"Joan Garahy","female","Dragon Oil Plc",379.1,"Energy","0"
469,22,"Joe Walsh","male","Dragon Oil Plc",379.1,"Energy","0"
470,22,"Johan Thijs","male","Dragon Oil Plc",379.1,"Energy","0"
472,22,"John Anthony Cotter","male","Dragon Oil Plc",379.1,"Energy","0"
474,22,"John Bateson","male","Dragon Oil Plc",379.1,"Energy","0"
478,22,"John Brendan Mcguckian","male","Dragon Oil Plc",379.1,"Energy","0"
480,22,"John Bryan","male","Dragon Oil Plc",379.1,"Energy","0"
484,22,"John Callaghan","male","Dragon Oil Plc",379.1,"Energy","0"
493,22,"John Declan Mccourt","male","Dragon Oil Plc",379.1,"Energy","0"
505,22,"John Gallagher","male","Dragon Oil Plc",379.1,"Energy","0"
508,22,"John Hennessy","male","Dragon Oil Plc",379.1,"Energy","0"
509,22,"John Hogan","male","Dragon Oil Plc",379.1,"Energy","0"
512,22,"John Joseph Moloney","male","Dragon Oil Plc",379.1,"Energy","0"
523,22,"John Murphy","male","Dragon Oil Plc",379.1,"Energy","0"
535,22,"John Rockett","male","Dragon Oil Plc",379.1,"Energy","0"
536,22,"John Roger Humber","male","Dragon Oil Plc",379.1,"Energy","0"
539,22,"John Sheehan","male","Dragon Oil Plc",379.1,"Energy","0"
542,22,"John Tracey","male","Dragon Oil Plc",379.1,"Energy","0"
545,22,"John William Kennedy","male","Dragon Oil Plc",379.1,"Energy","0"
550,22,"Joris Jeroen Brams","male","Dragon Oil Plc",379.1,"Energy","0"
556,22,"Joseph Purcell","male","Dragon Oil Plc",379.1,"Energy","0"
559,22,"Julie O'Neill","female","Dragon Oil Plc",379.1,"Energy","0"
560,22,"Justin Phillip Crowley","male","Dragon Oil Plc",379.1,"Energy","1"
561,22,"Justin Richard Loasby","male","Dragon Oil Plc",379.1,"Energy","0"
566,22,"Kenneth Neison","male","Dragon Oil Plc",379.1,"Energy","0"
567,22,"Ken Slattery","male","Dragon Oil Plc",379.1,"Energy","0"
568,22,"Kent Atkinson","male","Dragon Oil Plc",379.1,"Energy","0"
570,22,"Kevin Barry","male","Dragon Oil Plc",379.1,"Energy","0"
583,22,"Kieran Breen","male","Dragon Oil Plc",379.1,"Energy","0"
584,22,"Kieran Francis Murphy","male","Dragon Oil Plc",379.1,"Energy","0"
591,22,"Kyran Mclaughlin","male","Dragon Oil Plc",379.1,"Energy","0"
593,22,"Laurence Crowley","male","Dragon Oil Plc",379.1,"Energy","0"
597,22,"Leonard John Patrick O'Hagan","male","Dragon Oil Plc",379.1,"Energy","0"
599,22,"Leslie Buckley","female","Dragon Oil Plc",379.1,"Energy","0"
604,22,"Liam Herlihy","male","Dragon Oil Plc",379.1,"Energy","0"
607,22,"Linda Hickey","female","Dragon Oil Plc",379.1,"Energy","0"
609,22,"Lorenzo Giuseppe Fraquelli","male","Dragon Oil Plc",379.1,"Energy","0"
613,22,"Louise Phelan","female","Dragon Oil Plc",379.1,"Energy","0"
617,22,"Lucy Gaffney","female","Dragon Oil Plc",379.1,"Energy","0"
618,22,"Maeve Catherine Carton","female","Dragon Oil Plc",379.1,"Energy","0"
624,22,"Mark Bourke","male","Dragon Oil Plc",379.1,"Energy","0"
625,22,"Mark Garvey","male","Dragon Oil Plc",379.1,"Energy","0"
628,22,"Mark Towe","male","Dragon Oil Plc",379.1,"Energy","0"
631,22,"Martin Keane","male","Dragon Oil Plc",379.1,"Energy","0"
638,22,"Matt Mcnulty","male","Dragon Oil Plc",379.1,"Energy","0"
639,22,"Matt Merrick","male","Dragon Oil Plc",379.1,"Energy","0"
646,22,"Mella Frewen","female","Dragon Oil Plc",379.1,"Energy","0"
648,22,"Michael Anthony Mcnulty","male","Dragon Oil Plc",379.1,"Energy","0"
649,22,"Michael Berkery","male","Dragon Oil Plc",379.1,"Energy","0"
651,22,"Michael Cawley","male","Dragon Oil Plc",379.1,"Energy","0"
653,22,"Michael Christopher Dowling","male","Dragon Oil Plc",379.1,"Energy","0"
656,22,"Michael Donnelly","male","Dragon Oil Plc",379.1,"Energy","0"
660,22,"Michael Francis Carvill","male","Dragon Oil Plc",379.1,"Energy","0"
662,22,"Michael Griffin","male","Dragon Oil Plc",379.1,"Energy","0"
669,22,"Michael Joseph Mckenna","male","Dragon Oil Plc",379.1,"Energy","0"
671,22,"Michael Keane","male","Dragon Oil Plc",379.1,"Energy","0"
675,22,"Michael O'Leary","male","Dragon Oil Plc",379.1,"Energy","0"
677,22,"Michael Patrick Horgan","male","Dragon Oil Plc",379.1,"Energy","0"
683,22,"Michael Teahan","male","Dragon Oil Plc",379.1,"Energy","0"
688,22,"Mohammed Al Ghurair","male","Dragon Oil Plc",379.1,"Energy","1"
689,22,"Montie Brewer","male","Dragon Oil Plc",379.1,"Energy","0"
691,22,"Myles Lee","male","Dragon Oil Plc",379.1,"Energy","0"
702,22,"Nicanor Restrepo","male","Dragon Oil Plc",379.1,"Energy","0"
705,22,"Nicholas Hartery","male","Dragon Oil Plc",379.1,"Energy","0"
707,22,"Nicola Shaw","female","Dragon Oil Plc",379.1,"Energy","0"
708,22,"Nigel Northridge","male","Dragon Oil Plc",379.1,"Energy","0"
713,22,"Norman Witherow","male","Dragon Oil Plc",379.1,"Energy","0"
714,22,"Oliver Tattan","male","Dragon Oil Plc",379.1,"Energy","0"
716,22,"Owen Killian","male","Dragon Oil Plc",379.1,"Energy","0"
719,22,"Padraig Mcmanus","male","Dragon Oil Plc",379.1,"Energy","0"
720,22,"Padraig O Riordain","male","Dragon Oil Plc",379.1,"Energy","0"
721,22,"Padraig Walshe","male","Dragon Oil Plc",379.1,"Energy","0"
723,22,"Pascal Taggart","male","Dragon Oil Plc",379.1,"Energy","0"
724,22,"Pat Butler","female","Dragon Oil Plc",379.1,"Energy","0"
733,22,"Patrick Gerard Flahive","male","Dragon Oil Plc",379.1,"Energy","0"
734,22,"Patrick Gleeson","male","Dragon Oil Plc",379.1,"Energy","0"
735,22,"Patrick Haren","male","Dragon Oil Plc",379.1,"Energy","0"
741,22,"Patrick Kelly","male","Dragon Oil Plc",379.1,"Energy","0"
742,22,"Patrick Kennedy","male","Dragon Oil Plc",379.1,"Energy","0"
746,22,"Patrick Mceniff","male","Dragon Oil Plc",379.1,"Energy","0"
749,22,"Patrick Mulvihill","male","Dragon Oil Plc",379.1,"Energy","0"
750,22,"Patrick Murphy","male","Dragon Oil Plc",379.1,"Energy","0"
753,22,"Patrick O'Sullivan","male","Dragon Oil Plc",379.1,"Energy","0"
754,22,"Patrick Purcell","male","Dragon Oil Plc",379.1,"Energy","0"
756,22,"Patrick Ryan","male","Dragon Oil Plc",379.1,"Energy","0"
758,22,"Patrick Vincent Landy","male","Dragon Oil Plc",379.1,"Energy","0"
762,22,"Paul Carroll","male","Dragon Oil Plc",379.1,"Energy","0"
765,22,"Paul Dowling","male","Dragon Oil Plc",379.1,"Energy","0"
770,22,"Paul Haran","male","Dragon Oil Plc",379.1,"Energy","0"
777,22,"Paul M Connolly","male","Dragon Oil Plc",379.1,"Energy","0"
783,22,"Paul Stecko","male","Dragon Oil Plc",379.1,"Energy","0"
790,22,"Peter Furlong","male","Dragon Oil Plc",379.1,"Energy","0"
799,22,"Peter Lennon","male","Dragon Oil Plc",379.1,"Energy","0"
800,22,"Peter Lynch","male","Dragon Oil Plc",379.1,"Energy","0"
803,22,"Peter Priestley","male","Dragon Oil Plc",379.1,"Energy","0"
807,22,"Peter Wilson","male","Dragon Oil Plc",379.1,"Energy","0"
820,22,"Philip Toomey","male","Dragon Oil Plc",379.1,"Energy","0"
825,22,"Prem Wasta","male","Dragon Oil Plc",379.1,"Energy","0"
830,22,"Richard Alexander Milliken","male","Dragon Oil Plc",379.1,"Energy","0"
838,22,"Richard Holroyd","male","Dragon Oil Plc",379.1,"Energy","0"
845,22,"Richie Boucher","male","Dragon Oil Plc",379.1,"Energy","0"
847,22,"Robert Arnott","male","Dragon Oil Plc",379.1,"Energy","0"
850,22,"Robert Fredrik Martin Adair","male","Dragon Oil Plc",379.1,"Energy","0"
852,22,"Robert Graham Ferguson","male","Dragon Oil Plc",379.1,"Energy","0"
854,22,"Robert Johnston","male","Dragon Oil Plc",379.1,"Energy","0"
856,22,"Robert N Kennedy","male","Dragon Oil Plc",379.1,"Energy","0"
858,22,"Roberto Newell","male","Dragon Oil Plc",379.1,"Energy","0"
860,22,"Robin Phipps","female","Dragon Oil Plc",379.1,"Energy","0"
864,22,"Roger Conan","male","Dragon Oil Plc",379.1,"Energy","0"
876,22,"Rory Byrne","male","Dragon Oil Plc",379.1,"Energy","0"
879,22,"Rose Hynes","female","Dragon Oil Plc",379.1,"Energy","0"
880,22,"Rosemary P Thorne","female","Dragon Oil Plc",379.1,"Energy","0"
881,22,"Rose Mchugh","female","Dragon Oil Plc",379.1,"Energy","0"
886,22,"Russell Grant Shiels","male","Dragon Oil Plc",379.1,"Energy","0"
888,22,"Ryan Cara","male","Dragon Oil Plc",379.1,"Energy","0"
889,22,"Saeed Al Mazrooei","male","Dragon Oil Plc",379.1,"Energy","1"
891,22,"Sam Mencoff","male","Dragon Oil Plc",379.1,"Energy","0"
896,22,"Seamus Taaffe","male","Dragon Oil Plc",379.1,"Energy","0"
898,22,"Sean Bugler","male","Dragon Oil Plc",379.1,"Energy","0"
902,22,"Sean Dorgan","male","Dragon Oil Plc",379.1,"Energy","0"
910,22,"Shane Reihill","male","Dragon Oil Plc",379.1,"Energy","0"
915,22,"Sofia Bianchi","female","Dragon Oil Plc",379.1,"Energy","0"
917,22,"Stan Mccarthy","male","Dragon Oil Plc",379.1,"Energy","0"
918,22,"Stephen Gerard Glancey","male","Dragon Oil Plc",379.1,"Energy","0"
920,22,"Stephen Kenneth Smith","male","Dragon Oil Plc",379.1,"Energy","0"
926,22,"Steven Mctiernan","male","Dragon Oil Plc",379.1,"Energy","0"
927,22,"Stewart Gilliland","male","Dragon Oil Plc",379.1,"Energy","0"
929,22,"Stewart Kenny","male","Dragon Oil Plc",379.1,"Energy","0"
932,22,"Terence Buckley","male","Dragon Oil Plc",379.1,"Energy","0"
933,22,"Terence Fitzpatrick","male","Dragon Oil Plc",379.1,"Energy","0"
939,22,"Thomas Brodin","male","Dragon Oil Plc",379.1,"Energy","0"
949,22,"Thomas Moran","male","Dragon Oil Plc",379.1,"Energy","0"
950,22,"Thomas O'Mahony","male","Dragon Oil Plc",379.1,"Energy","0"
959,22,"Thor Kristian Haugnaess","male","Dragon Oil Plc",379.1,"Energy","1"
963,22,"Tom Considine","male","Dragon Oil Plc",379.1,"Energy","0"
964,22,"Tom Grace","male","Dragon Oil Plc",379.1,"Energy","0"
965,22,"Tom Hickey","male","Dragon Oil Plc",379.1,"Energy","0"
966,22,"Tom Murphy","male","Dragon Oil Plc",379.1,"Energy","0"
967,22,"Tom Purcell","male","Dragon Oil Plc",379.1,"Energy","0"
969,22,"Tony Mccluskey","male","Dragon Oil Plc",379.1,"Energy","0"
972,22,"Ulric Jerome","male","Dragon Oil Plc",379.1,"Energy","0"
973,22,"Utz-Hellmuth Felcht","male","Dragon Oil Plc",379.1,"Energy","0"
974,22,"Vakha Alvievich Sobraliev","male","Dragon Oil Plc",379.1,"Energy","0"
979,22,"Vincent C. Crowley","male","Dragon Oil Plc",379.1,"Energy","0"
980,22,"Vincent Gorman","male","Dragon Oil Plc",379.1,"Energy","0"
982,22,"Vincent Sheridan","male","Dragon Oil Plc",379.1,"Energy","0"
985,22,"Wilbur L Ross Jr","male","Dragon Oil Plc",379.1,"Energy","0"
988,22,"William Carroll","male","Dragon Oil Plc",379.1,"Energy","0"
991,22,"William Ignatius O'Mahony","male","Dragon Oil Plc",379.1,"Energy","0"
1001,22,"William Patrick Egan","male","Dragon Oil Plc",379.1,"Energy","0"
1006,22,"William Slattery","male","Dragon Oil Plc",379.1,"Energy","0"
1,30,"Abdul-Jaleel Al-Khalifa","male","First Derivatives Plc - Esm",40.3,"Technology","0"
5,30,"Adrian Toner","male","First Derivatives Plc - Esm",40.3,"Technology","1"
6,30,"Ahmad Buti Saeed Al Muhairbi","male","First Derivatives Plc - Esm",40.3,"Technology","0"
7,30,"Ahmad Sharaf","male","First Derivatives Plc - Esm",40.3,"Technology","0"
9,30,"Aidan Brogan","male","First Derivatives Plc - Esm",40.3,"Technology","0"
17,30,"Alan Graham Martin","male","First Derivatives Plc - Esm",40.3,"Technology","0"
18,30,"Alan John Parsley","male","First Derivatives Plc - Esm",40.3,"Technology","0"
24,30,"Alan Ronald Cook","male","First Derivatives Plc - Esm",40.3,"Technology","0"
29,30,"Albert Manifold","male","First Derivatives Plc - Esm",40.3,"Technology","0"
38,30,"Allan Marshall","male","First Derivatives Plc - Esm",40.3,"Technology","0"
43,30,"Andrew Elliott Macfarlane","male","First Derivatives Plc - Esm",40.3,"Technology","0"
45,30,"Andrew Keating","male","First Derivatives Plc - Esm",40.3,"Technology","0"
47,30,"Andrew Langford","male","First Derivatives Plc - Esm",40.3,"Technology","0"
53,30,"Anne Heraty","female","First Derivatives Plc - Esm",40.3,"Technology","0"
60,30,"Anthony Carragher","male","First Derivatives Plc - Esm",40.3,"Technology","0"
63,30,"Anthony James Kelly","male","First Derivatives Plc - Esm",40.3,"Technology","0"
67,30,"Anthony Lowrie","male","First Derivatives Plc - Esm",40.3,"Technology","0"
72,30,"Anthony Paul James Smurfit","male","First Derivatives Plc - Esm",40.3,"Technology","0"
73,30,"Anthony Stephen Gill","male","First Derivatives Plc - Esm",40.3,"Technology","0"
76,30,"Archie Kane","male","First Derivatives Plc - Esm",40.3,"Technology","0"
91,30,"Brad Martin","male","First Derivatives Plc - Esm",40.3,"Technology","0"
92,30,"Breege O'Donoghue","female","First Derivatives Plc - Esm",40.3,"Technology","0"
93,30,"Breffni Byrne","male","First Derivatives Plc - Esm",40.3,"Technology","0"
98,30,"Brendan Fitzgerald","male","First Derivatives Plc - Esm",40.3,"Technology","0"
108,30,"Brian Anthony Phelan","male","First Derivatives Plc - Esm",40.3,"Technology","0"
114,30,"Brian Conlon","male","First Derivatives Plc - Esm",40.3,"Technology","1"
117,30,"Brian Gerard Hill","male","First Derivatives Plc - Esm",40.3,"Technology","0"
121,30,"Brian John Stewart","male","First Derivatives Plc - Esm",40.3,"Technology","0"
123,30,"Brian Mehigan","male","First Derivatives Plc - Esm",40.3,"Technology","0"
125,30,"Brian O'Cathain","male","First Derivatives Plc - Esm",40.3,"Technology","0"
127,30,"Brian O'Kelly","male","First Derivatives Plc - Esm",40.3,"Technology","0"
129,30,"Brian Raymond Hawkins","male","First Derivatives Plc - Esm",40.3,"Technology","0"
131,30,"Brid Horan","female","First Derivatives Plc - Esm",40.3,"Technology","0"
136,30,"Carl Patrick Mccann","male","First Derivatives Plc - Esm",40.3,"Technology","0"
142,30,"Cathal O'Caoimh","male","First Derivatives Plc - Esm",40.3,"Technology","0"
143,30,"Catherine Duffy","female","First Derivatives Plc - Esm",40.3,"Technology","0"
145,30,"Catriona Mullane","female","First Derivatives Plc - Esm",40.3,"Technology","0"
149,30,"Charles Hubert Gallagher","male","First Derivatives Plc - Esm",40.3,"Technology","0"
151,30,"Charles Mccreevy","male","First Derivatives Plc - Esm",40.3,"Technology","0"
158,30,"Christel Bories","female","First Derivatives Plc - Esm",40.3,"Technology","0"
169,30,"Christoph Mueller","male","First Derivatives Plc - Esm",40.3,"Technology","0"
171,30,"Ciara Mc Cormick[AP]","female","First Derivatives Plc - Esm",40.3,"Technology","0"
173,30,"Coen Bos","male","First Derivatives Plc - Esm",40.3,"Technology","0"
175,30,"Colin Hunt","male","First Derivatives Plc - Esm",40.3,"Technology","0"
176,30,"Colin Patrick Tucker","male","First Derivatives Plc - Esm",40.3,"Technology","0"
177,30,"Colm Barrington","male","First Derivatives Plc - Esm",40.3,"Technology","0"
187,30,"Cormac Mccarthy","male","First Derivatives Plc - Esm",40.3,"Technology","0"
196,30,"Daniel Noel O'Connor","male","First Derivatives Plc - Esm",40.3,"Technology","0"
199,30,"Danuta Gray","female","First Derivatives Plc - Esm",40.3,"Technology","0"
200,30,"Davida Marston","female","First Derivatives Plc - Esm",40.3,"Technology","0"
202,30,"David Begg","male","First Derivatives Plc - Esm",40.3,"Technology","0"
203,30,"David Bonderman","male","First Derivatives Plc - Esm",40.3,"Technology","0"
204,30,"David Byrne","male","First Derivatives Plc - Esm",40.3,"Technology","0"
206,30,"David Doyle","male","First Derivatives Plc - Esm",40.3,"Technology","0"
207,30,"David E. Sanders","male","First Derivatives Plc - Esm",40.3,"Technology","0"
208,30,"David Farrell","male","First Derivatives Plc - Esm",40.3,"Technology","0"
209,30,"David Gallagher","male","First Derivatives Plc - Esm",40.3,"Technology","0"
213,30,"David Harrison","male","First Derivatives Plc - Esm",40.3,"Technology","0"
215,30,"David Howard Thomas","male","First Derivatives Plc - Esm",40.3,"Technology","0"
216,30,"David Kennedy","male","First Derivatives Plc - Esm",40.3,"Technology","0"
220,30,"David Mccann","male","First Derivatives Plc - Esm",40.3,"Technology","0"
224,30,"David Paige","male","First Derivatives Plc - Esm",40.3,"Technology","0"
227,30,"David Quirke","male","First Derivatives Plc - Esm",40.3,"Technology","0"
234,30,"Declan Gerard Francis Mckeon","male","First Derivatives Plc - Esm",40.3,"Technology","0"
235,30,"Declan Giblin","male","First Derivatives Plc - Esm",40.3,"Technology","0"
